event_id,ubid,source_system,source_record_id,event_type,event_date,event_outcome,event_note
EVT-0000366,KA-TUM-572106-000071,SHOP,KAR-SHOP-TUM-2015-000051,INSPECTION,2026-03-24,NOTICE,department inspection or site verification event - NOTICE
EVT-0001266,KA-BLRU-560064-000257,FACTORY,KFBIS-FAC-BLRU-2019-000115,RENEWAL,2026-03-24,OK,licence/registration renewal event captured - OK
EVT-0001099,KA-BLRU-560076-000224,GST,GST-KA-BLRU-2024-000174,RENEWAL,2026-03-23,PENDING,licence/registration renewal event captured - PENDING
EVT-0001444,KA-BLRR-561203-000294,BBMP,BBMP-TL-BENG-2015-000120,ADDRESS_UPDATE,2026-03-23,APPROVED,address correction or amendment signal - APPROVED
EVT-0000499,KA-BLRU-560029-000098,KSPCB,PCB/BLRU/CTE/2019/00041,CONSENT_APPROVAL,2026-03-22,EXPIRED,pollution consent application/approval signal - EXPIRED
EVT-0000265,KA-BLRU-560043-000052,GST,GST-KA-BLRU-2020-000041,INSPECTION,2026-03-21,NOTICE,department inspection or site verification event - NOTICE
EVT-0000324,KA-TUM-572101-000063,FACTORY,KFBIS-FAC-TUM-2023-000029,TAX_FILING,2026-03-21,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001381,KA-MYS-570016-000280,BBMP,BBMP-TL-NORT-2024-000113,RENEWAL,2026-03-21,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0001424,KA-BLRU-560076-000289,BBMP,BBMP-TL-SOUT-2022-000118,RENEWAL,2026-03-21,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000128,KA-BLRU-560059-000025,FACTORY,KFBIS-FAC-BLRU-2025-000012,COMPLAINT,2026-03-20,OPEN,citizen/department complaint signal - OPEN
EVT-0001089,KA-MYS-570016-000223,LABOUR,LAB-KA-MYS-2019-000111,ADDRESS_UPDATE,2026-03-19,OK,address correction or amendment signal - OK
EVT-0001368,KA-BLRU-560029-000276,FACTORY,KFBIS-FAC-BLRU-2022-000123,INSPECTION,2026-03-19,APPROVED,department inspection or site verification event - APPROVED
EVT-0001320,KA-BLRR-562157-000267,LABOUR,LAB-KA-BLRR-2025-000130,INSPECTION,2026-03-18,APPROVED,department inspection or site verification event - APPROVED
EVT-0001400,KA-MYS-570001-000284,SHOP,KAR-SHOP-MYS-2024-000191,ADDRESS_UPDATE,2026-03-18,OK,address correction or amendment signal - OK
EVT-0000893,KA-MYS-570018-000179,GST,GST-KA-MYS-2021-000140,COMPLAINT,2026-03-17,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001146,KA-BLRR-562157-000232,KSPCB,PCB/BLRR/CTE/2018/00099,ADDRESS_UPDATE,2026-03-17,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000268,KA-BLRU-560059-000053,KSPCB,PCB/BLRU/CTO/2017/00020,INSPECTION,2026-03-15,NOTICE,department inspection or site verification event - NOTICE
EVT-0000616,KA-BLRU-560024-000123,KSPCB,PCB/BLRU/CTE/2022/00054,ADDRESS_UPDATE,2026-03-15,PENDING,address correction or amendment signal - PENDING
EVT-0001440,KA-BLRR-561203-000294,FACTORY,KFBIS-FAC-BLRR-2020-000130,INSPECTION,2026-03-15,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000415,KA-BLRU-560058-000081,FACTORY,KFBIS-FAC-BLRU-2022-000038,ADDRESS_UPDATE,2026-03-14,PENDING,address correction or amendment signal - PENDING
EVT-0000953,KA-BLRU-560058-000195,FACTORY,KFBIS-FAC-BLRU-2015-000093,COMPLAINT,2026-03-14,OPEN,citizen/department complaint signal - OPEN
EVT-0000326,KA-BLRU-560034-000064,UDYAM,UDYAM-KR-BLRU-2017-000036,TAX_FILING,2026-03-13,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001323,KA-BLRR-562157-000267,BBMP,BBMP-TL-BENG-2024-000106,TAX_FILING,2026-03-13,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000484,KA-BLRU-560029-000095,GST,GST-KA-BLRU-2025-000071,COMPLAINT,2026-03-12,OPEN,citizen/department complaint signal - OPEN
EVT-0000996,KA-BLRU-560068-000204,BBMP,BBMP-TL-SOUT-2021-000081,TAX_FILING,2026-03-12,NOTICE,tax return or filing activity signal - NOTICE
EVT-0001054,KA-MYS-570016-000216,SHOP,KAR-SHOP-MYS-2023-000142,RENEWAL,2026-03-12,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000904,KA-BLRU-560102-000182,UDYAM,UDYAM-KR-BLRU-2025-000086,COMPLAINT,2026-03-11,OPEN,citizen/department complaint signal - OPEN
EVT-0000309,KA-BLRR-562114-000061,LABOUR,LAB-KA-BLRR-2021-000031,TAX_FILING,2026-03-10,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000323,KA-TUM-572101-000063,GST,GST-KA-TUM-2020-000050,TAX_FILING,2026-03-10,PENDING,tax return or filing activity signal - PENDING
EVT-0000994,KA-BLRU-560068-000204,BBMP,BBMP-TL-SOUT-2021-000081,TAX_FILING,2026-03-10,PENDING,tax return or filing activity signal - PENDING
EVT-0001212,KA-BLRR-562157-000245,UDYAM,UDYAM-KR-BLRR-2021-000120,TAX_FILING,2026-03-10,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000003,KA-BLRU-560068-000002,FACTORY,KFBIS-FAC-BLRU-2025-000001,INSPECTION,2026-03-09,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0001050,KA-BLRU-560064-000215,LABOUR,LAB-KA-BLRU-2021-000106,RENEWAL,2026-03-09,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0001177,KA-BLRU-560078-000238,UDYAM,UDYAM-KR-BLRU-2024-000117,INSPECTION,2026-03-09,OK,department inspection or site verification event - OK
EVT-0000267,KA-BLRU-560059-000053,LABOUR,LAB-KA-BLRU-2024-000027,ADDRESS_UPDATE,2026-03-08,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000476,KA-BLRU-560102-000093,LABOUR,LAB-KA-BLRU-2023-000043,TAX_FILING,2026-03-08,PENDING,tax return or filing activity signal - PENDING
EVT-0000235,KA-BLRU-560100-000047,LABOUR,LAB-KA-BLRU-2022-000023,RENEWAL,2026-03-07,PENDING,licence/registration renewal event captured - PENDING
EVT-0000890,KA-MYS-570018-000179,KSPCB,PCB/MYS/CTO/2020/00080,COMPLAINT,2026-03-07,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001421,KA-BLRU-560076-000289,LABOUR,LAB-KA-BLRU-2022-000141,INSPECTION,2026-03-07,APPROVED,department inspection or site verification event - APPROVED
EVT-0000955,KA-BLRU-560058-000195,FACTORY,KFBIS-FAC-BLRU-2015-000093,INSPECTION,2026-03-06,APPROVED,department inspection or site verification event - APPROVED
EVT-0001549,KA-BLRU-560034-000316,KSPCB,PCB/BLRU/CTO/2023/00143,INSPECTION,2026-03-06,APPROVED,department inspection or site verification event - APPROVED
EVT-0000680,KA-BLRR-562110-000135,SHOP,KAR-SHOP-BLRR-2020-000090,TAX_FILING,2026-03-05,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0001057,KA-MYS-570016-000216,BBMP,BBMP-TL-NORT-2024-000084,RENEWAL,2026-03-05,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001290,KA-BLRR-562114-000262,UDYAM,UDYAM-KR-BLRR-2015-000129,RENEWAL,2026-03-05,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000318,KA-TUM-572101-000063,KSPCB,PCB/TUM/CTO/2015/00026,INSPECTION,2026-03-04,OK,department inspection or site verification event - OK
EVT-0000640,KA-MYS-570016-000127,GST,GST-KA-MYS-2025-000094,RENEWAL,2026-03-04,PENDING,licence/registration renewal event captured - PENDING
EVT-0000997,KA-BLRU-560068-000204,GST,GST-KA-BLRU-2022-000157,INSPECTION,2026-03-04,PENDING,department inspection or site verification event - PENDING
EVT-0000966,KA-BLRU-560068-000197,GST,GST-KA-BLRU-2020-000151,TAX_FILING,2026-03-02,PENDING,tax return or filing activity signal - PENDING
EVT-0001288,KA-BLRR-562114-000262,KSPCB,PCB/BLRR/CTE/2019/00116,TAX_FILING,2026-03-02,OK,tax return or filing activity signal - OK
EVT-0001445,KA-BLRR-561203-000294,LABOUR,LAB-KA-BLRR-2016-000143,INSPECTION,2026-03-02,NOTICE,department inspection or site verification event - NOTICE
EVT-0000157,KA-BLRU-560102-000031,LABOUR,LAB-KA-BLRU-2025-000016,RENEWAL,2026-03-01,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0001024,KA-BLRU-560024-000210,SHOP,KAR-SHOP-BLRU-2018-000140,RENEWAL,2026-03-01,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000884,KA-MYS-570018-000178,SHOP,KAR-SHOP-MYS-2018-000120,INSPECTION,2026-02-28,NOTICE,department inspection or site verification event - NOTICE
EVT-0001385,KA-BLRR-562157-000281,UDYAM,UDYAM-KR-BLRR-2016-000138,TAX_FILING,2026-02-27,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000212,KA-MYS-570016-000042,LABOUR,LAB-KA-MYS-2015-000021,INSPECTION,2026-02-26,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000883,KA-MYS-570018-000178,GST,GST-KA-MYS-2025-000139,RENEWAL,2026-02-26,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000965,KA-BLRU-560068-000197,GST,GST-KA-BLRU-2020-000151,TAX_FILING,2026-02-26,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000214,KA-MYS-570016-000042,GST,GST-KA-MYS-2023-000032,INSPECTION,2026-02-23,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0001048,KA-BLRU-560064-000215,FACTORY,KFBIS-FAC-BLRU-2025-000099,TAX_FILING,2026-02-23,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001097,KA-BLRU-560076-000224,GST,GST-KA-BLRU-2024-000174,INSPECTION,2026-02-23,PENDING,department inspection or site verification event - PENDING
EVT-0001384,KA-BLRR-562157-000281,UDYAM,UDYAM-KR-BLRR-2016-000138,ADDRESS_UPDATE,2026-02-22,NOTICE,address correction or amendment signal - NOTICE
EVT-0000237,KA-BLRU-560100-000047,KSPCB,PCB/BLRU/CTE/2016/00017,INSPECTION,2026-02-21,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000702,KA-MYS-570001-000141,KSPCB,PCB/MYS/CTE/2025/00063,COMPLAINT,2026-02-21,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000954,KA-BLRU-560058-000195,UDYAM,UDYAM-KR-BLRU-2017-000093,INSPECTION,2026-02-21,OK,department inspection or site verification event - OK
EVT-0000154,KA-BLRR-562110-000030,LABOUR,LAB-KA-BLRR-2018-000015,INSPECTION,2026-02-20,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000837,KA-MYS-570001-000169,GST,GST-KA-MYS-2025-000131,COMPLAINT,2026-02-20,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001262,KA-BLRU-560058-000255,LABOUR,LAB-KA-BLRU-2025-000124,ADDRESS_UPDATE,2026-02-20,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000322,KA-TUM-572101-000063,GST,GST-KA-TUM-2020-000050,COMPLAINT,2026-02-19,OPEN,citizen/department complaint signal - OPEN
EVT-0001040,KA-BLRU-560024-000212,BBMP,BBMP-TL-YELA-2017-000083,TAX_FILING,2026-02-19,PENDING,tax return or filing activity signal - PENDING
EVT-0000451,KA-TUM-572106-000087,BBMP,BBMP-TL-TUMA-2016-000028,COMPLAINT,2026-02-18,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000505,KA-BLRR-562114-000099,LABOUR,LAB-KA-BLRR-2023-000045,RENEWAL,2026-02-18,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001547,KA-BLRU-560034-000316,KSPCB,PCB/BLRU/CTO/2023/00143,ADDRESS_UPDATE,2026-02-18,PENDING,address correction or amendment signal - PENDING
EVT-0000097,KA-BLRR-562110-000019,GST,GST-KA-BLRR-2017-000014,INSPECTION,2026-02-17,PENDING,department inspection or site verification event - PENDING
EVT-0000197,KA-BLRU-560085-000038,SHOP,KAR-SHOP-BLRU-2018-000026,RENEWAL,2026-02-17,OK,licence/registration renewal event captured - OK
EVT-0000327,KA-BLRU-560034-000064,UDYAM,UDYAM-KR-BLRU-2017-000036,RENEWAL,2026-02-16,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000838,KA-MYS-570001-000169,KSPCB,PCB/MYS/CTE/2021/00076,ADDRESS_UPDATE,2026-02-16,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0001125,KA-BLRU-560059-000228,SHOP,KAR-SHOP-BLRU-2015-000150,RENEWAL,2026-02-16,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001213,KA-BLRR-562157-000245,UDYAM,UDYAM-KR-BLRR-2021-000120,ADDRESS_UPDATE,2026-02-16,APPROVED,address correction or amendment signal - APPROVED
EVT-0001123,KA-BLRU-560059-000228,GST,GST-KA-BLRU-2020-000178,ADDRESS_UPDATE,2026-02-15,NOTICE,address correction or amendment signal - NOTICE
EVT-0000247,KA-BLRU-560043-000049,GST,GST-KA-BLRU-2017-000038,INSPECTION,2026-02-14,PENDING,department inspection or site verification event - PENDING
EVT-0000279,KA-BLRU-560059-000055,KSPCB,PCB/BLRU/CTO/2018/00022,INSPECTION,2026-02-14,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000421,KA-BLRU-560058-000081,GST,GST-KA-BLRU-2015-000062,INSPECTION,2026-02-14,NOTICE,department inspection or site verification event - NOTICE
EVT-0000678,KA-BLRR-562110-000135,LABOUR,LAB-KA-BLRR-2018-000065,COMPLAINT,2026-02-14,OPEN,citizen/department complaint signal - OPEN
EVT-0001092,KA-MYS-570016-000223,UDYAM,UDYAM-KR-MYS-2015-000109,TAX_FILING,2026-02-14,NOTICE,tax return or filing activity signal - NOTICE
EVT-0001287,KA-BLRR-562114-000262,UDYAM,UDYAM-KR-BLRR-2015-000129,TAX_FILING,2026-02-14,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000022,KA-BLRU-560059-000005,UDYAM,UDYAM-KR-BLRU-2024-000002,COMPLAINT,2026-02-13,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000077,KA-BLRR-561203-000016,SHOP,KAR-SHOP-BLRR-2016-000011,COMPLAINT,2026-02-13,OPEN,citizen/department complaint signal - OPEN
EVT-0000889,KA-MYS-570018-000179,UDYAM,UDYAM-KR-MYS-2023-000085,COMPLAINT,2026-02-11,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001485,KA-BLRU-560059-000302,LABOUR,LAB-KA-BLRU-2019-000147,TAX_FILING,2026-02-11,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000886,KA-MYS-570018-000179,UDYAM,UDYAM-KR-MYS-2023-000085,TAX_FILING,2026-02-10,NOTICE,tax return or filing activity signal - NOTICE
EVT-0001209,KA-BLRR-562157-000245,FACTORY,KFBIS-FAC-BLRR-2023-000109,TAX_FILING,2026-02-10,PENDING,tax return or filing activity signal - PENDING
EVT-0001093,KA-MYS-570016-000223,KSPCB,PCB/MYS/CTE/2023/00096,ADDRESS_UPDATE,2026-02-09,NOTICE,address correction or amendment signal - NOTICE
EVT-0001291,KA-BLRR-562114-000262,KSPCB,PCB/BLRR/CTE/2019/00116,TAX_FILING,2026-02-09,OK,tax return or filing activity signal - OK
EVT-0001319,KA-BLRR-562157-000267,GST,GST-KA-BLRR-2025-000210,TAX_FILING,2026-02-09,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000523,KA-BLRU-560064-000103,BBMP,BBMP-TL-YELA-2017-000038,INSPECTION,2026-02-08,NOTICE,department inspection or site verification event - NOTICE
EVT-0001345,KA-BLRU-560034-000272,UDYAM,UDYAM-KR-BLRU-2017-000134,COMPLAINT,2026-02-08,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000467,KA-BLRU-560029-000090,GST,GST-KA-BLRU-2017-000067,ADDRESS_UPDATE,2026-02-05,APPROVED,address correction or amendment signal - APPROVED
EVT-0000627,KA-BLRU-560059-000124,SHOP,KAR-SHOP-BLRU-2023-000083,ADDRESS_UPDATE,2026-02-05,OK,address correction or amendment signal - OK
EVT-0001372,KA-BLRU-560037-000277,BBMP,BBMP-TL-MAHA-2017-000112,ADDRESS_UPDATE,2026-02-05,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0001513,KA-MYS-570016-000309,KSPCB,PCB/MYS/CTE/2017/00138,COMPLAINT,2026-02-05,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000581,KA-BLRU-560058-000114,BBMP,BBMP-TL-DASA-2015-000041,INSPECTION,2026-02-03,PENDING,department inspection or site verification event - PENDING
EVT-0000729,KA-MYS-570016-000147,BBMP,BBMP-TL-NORT-2019-000054,RENEWAL,2026-02-03,PENDING,licence/registration renewal event captured - PENDING
EVT-0000885,KA-MYS-570018-000178,SHOP,KAR-SHOP-MYS-2018-000120,INSPECTION,2026-02-03,PENDING,department inspection or site verification event - PENDING
EVT-0001289,KA-BLRR-562114-000262,SHOP,KAR-SHOP-BLRR-2019-000174,COMPLAINT,2026-02-03,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001419,KA-BLRU-560076-000289,GST,GST-KA-BLRU-2021-000231,TAX_FILING,2026-02-03,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000211,KA-MYS-570016-000042,SHOP,KAR-SHOP-MYS-2025-000029,ADDRESS_UPDATE,2026-02-02,APPROVED,address correction or amendment signal - APPROVED
EVT-0000155,KA-BLRR-562110-000030,GST,GST-KA-BLRR-2020-000022,ADDRESS_UPDATE,2026-02-01,OK,address correction or amendment signal - OK
EVT-0000826,KA-BLRU-560024-000167,KSPCB,PCB/BLRU/CTO/2025/00075,INSPECTION,2026-02-01,PENDING,department inspection or site verification event - PENDING
EVT-0000615,KA-BLRU-560076-000122,UDYAM,UDYAM-KR-BLRU-2024-000059,TAX_FILING,2026-01-31,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000083,KA-BLRR-562110-000017,GST,GST-KA-BLRR-2017-000012,INSPECTION,2026-01-29,PENDING,department inspection or site verification event - PENDING
EVT-0001282,KA-BLRU-560066-000260,SHOP,KAR-SHOP-BLRU-2018-000172,RENEWAL,2026-01-29,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0001396,KA-MYS-570001-000284,GST,GST-KA-MYS-2020-000226,INSPECTION,2026-01-27,APPROVED,department inspection or site verification event - APPROVED
EVT-0000708,KA-BLRU-560078-000143,GST,GST-KA-BLRU-2017-000106,ADDRESS_UPDATE,2026-01-26,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000703,KA-MYS-570001-000141,LABOUR,LAB-KA-MYS-2022-000067,RENEWAL,2026-01-25,PENDING,licence/registration renewal event captured - PENDING
EVT-0001398,KA-MYS-570001-000284,BBMP,BBMP-TL-CENT-2023-000116,INSPECTION,2026-01-25,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0001343,KA-BLRU-560034-000272,BBMP,BBMP-TL-SOUT-2018-000110,ADDRESS_UPDATE,2026-01-24,NOTICE,address correction or amendment signal - NOTICE
EVT-0001530,KA-BLRU-560034-000314,LABOUR,LAB-KA-BLRU-2025-000153,ADDRESS_UPDATE,2026-01-24,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001236,KA-BLRU-560066-000249,FACTORY,KFBIS-FAC-BLRU-2016-000112,RENEWAL,2026-01-23,OK,licence/registration renewal event captured - OK
EVT-0001389,KA-MYS-570016-000282,KSPCB,PCB/MYS/CTE/2023/00125,INSPECTION,2026-01-23,PENDING,department inspection or site verification event - PENDING
EVT-0001484,KA-BLRU-560059-000302,UDYAM,UDYAM-KR-BLRU-2022-000152,TAX_FILING,2026-01-23,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000579,KA-BLRU-560058-000114,BBMP,BBMP-TL-DASA-2015-000041,COMPLAINT,2026-01-22,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001109,KA-BLRU-560066-000226,UDYAM,UDYAM-KR-BLRU-2015-000110,COMPLAINT,2026-01-22,OPEN,citizen/department complaint signal - OPEN
EVT-0000506,KA-BLRR-562114-000099,LABOUR,LAB-KA-BLRR-2023-000045,TAX_FILING,2026-01-21,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0001126,KA-BLRU-560059-000228,UDYAM,UDYAM-KR-BLRU-2023-000111,TAX_FILING,2026-01-20,OK,tax return or filing activity signal - OK
EVT-0001573,KA-MYS-570018-000322,KSPCB,PCB/MYS/CTO/2022/00146,RENEWAL,2026-01-20,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000067,KA-BLRU-560100-000014,SHOP,KAR-SHOP-BLRU-2017-000010,COMPLAINT,2026-01-19,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000079,KA-BLRR-561203-000016,GST,GST-KA-BLRR-2017-000011,COMPLAINT,2026-01-18,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000625,KA-BLRU-560059-000124,SHOP,KAR-SHOP-BLRU-2023-000083,TAX_FILING,2026-01-17,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001184,KA-MYS-570018-000240,KSPCB,PCB/MYS/CTO/2021/00103,TAX_FILING,2026-01-17,OK,tax return or filing activity signal - OK
EVT-0001246,KA-BLRU-560102-000251,LABOUR,LAB-KA-BLRU-2025-000123,INSPECTION,2026-01-17,NOTICE,department inspection or site verification event - NOTICE
EVT-0001369,KA-BLRU-560029-000276,LABOUR,LAB-KA-BLRU-2024-000134,INSPECTION,2026-01-15,APPROVED,department inspection or site verification event - APPROVED
EVT-0001572,KA-MYS-570018-000322,GST,GST-KA-MYS-2025-000255,INSPECTION,2026-01-13,APPROVED,department inspection or site verification event - APPROVED
EVT-0000238,KA-BLRU-560100-000047,KSPCB,PCB/BLRU/CTE/2016/00017,CONSENT_APPROVAL,2026-01-12,PENDING,pollution consent application/approval signal - PENDING
EVT-0000266,KA-BLRU-560059-000053,FACTORY,KFBIS-FAC-BLRU-2015-000023,RENEWAL,2026-01-11,PENDING,licence/registration renewal event captured - PENDING
EVT-0000797,KA-TUM-572106-000160,BBMP,BBMP-TL-TUMA-2018-000057,ADDRESS_UPDATE,2026-01-11,OK,address correction or amendment signal - OK
EVT-0001373,KA-BLRU-560037-000277,BBMP,BBMP-TL-MAHA-2017-000112,INSPECTION,2026-01-11,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000038,KA-BLRU-560100-000008,UDYAM,UDYAM-KR-BLRU-2018-000004,RENEWAL,2026-01-10,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000740,KA-BLRU-560066-000149,LABOUR,LAB-KA-BLRU-2021-000070,RENEWAL,2026-01-10,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000098,KA-BLRR-562110-000019,SHOP,KAR-SHOP-BLRR-2016-000013,ADDRESS_UPDATE,2026-01-09,APPROVED,address correction or amendment signal - APPROVED
EVT-0001344,KA-BLRU-560034-000272,GST,GST-KA-BLRU-2019-000215,COMPLAINT,2026-01-09,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001388,KA-MYS-570016-000282,KSPCB,PCB/MYS/CTE/2023/00125,INSPECTION,2026-01-08,OK,department inspection or site verification event - OK
EVT-0000502,KA-BLRR-562114-000099,UDYAM,UDYAM-KR-BLRR-2022-000049,COMPLAINT,2026-01-07,OPEN,citizen/department complaint signal - OPEN
