source_record_id,source_system,business_name_raw,business_name_normalized,address_raw,address_normalized,district,pin_code,business_type,business_category,pan_hash_present,gstin_hash_present,phone_present,blocking_key_pin_category,blocking_key_pin_name4,status,last_event_date,entity_id_ground_truth
KFBIS-FAC-BLRU-2019-000009,FACTORY,Navya Devices Co,NAVYA DEVICES,"#51, A Behind Metro, Bommanahalli, B'luru Urban, KA - 560068",51 A BEHIND METRO BOMMANAHALLI B LURU URBAN KA 560068,Bengaluru Urban,560068,Electronics Assembly,Manufacturing,False,False,True,560068::Manufacturing,560068::NAVY,CLOSED,2020-02-09,ENT-00020
GST-KA-BLRU-2021-000015,GST,Navya Devices Co,NAVYA DEVICES,"No. 51, A Behind Metro, Bommanahalli, Bangalore Urban, Karnataka - 560068",NO 51 A BEHIND METRO BOMMANAHALLI BANGALORE URBAN KARNATAKA 560068,Bengaluru Urban,560068,Electronics Assembly,Manufacturing,True,True,False,560068::Manufacturing,560068::NAVY,DORMANT,2024-09-22,ENT-00020
UDYAM-KR-BLRU-2016-000011,UDYAM,NAVYA DEVICES CO,NAVYA DEVICES,"#51, A Behind Metro, Bommanahalli, B'luru Urban, KA - 560068",51 A BEHIND METRO BOMMANAHALLI B LURU URBAN KA 560068,Bengaluru Urban,560058,Electronics Assembly,Manufacturing,True,False,True,560058::Manufacturing,560058::NAVY,CLOSED,2018-12-28,ENT-00020
GST-KA-MYS-2022-000016,GST,Prakruthi Packaging Solutions,PRAKRUTHI PACKAGING SOLUTIONS,"#45, A Service Road, Hebbal Industrial Area, Mysuru, K'taka - 570016",45 A SERVICE RD HEBBAL IND AREA MYSURU K TAKA 570016,Mysuru,570016,Printing / Packaging,Manufacturing,True,False,True,570016::Manufacturing,570016::PRAK,DORMANT,2024-08-04,ENT-00021
PCB/MYS/CTO/2016/00010,KSPCB,M/S Prakruthi Packaging Solutions,PRAKRUTHI PACKAGING SOLUTIONS,"#45, A Service Road, Hebbal Industrial Estate, Mysuru, Karnataka - 570016",45 A SERVICE RD HEBBAL IND ESTATE MYSURU KARNATAKA 570016,Mysuru,570016,Printing / Packaging,Manufacturing,True,False,True,570016::Manufacturing,570016::PRAK,CLOSED,2017-10-26,ENT-00021
LAB-KA-MYS-2015-000009,LABOUR,M/S Praruthi Packaging Solutions,PRARUTHI PACKAGING SOLUTIONS,"No 45, A Service Road, Hebbal Industrial Estate, Mysuru, K'taka - 570016",NO 45 A SERVICE RD HEBBAL IND ESTATE MYSURU K TAKA 570016,Mysuru,570016,Printing / Packaging,Manufacturing,True,False,False,570016::Manufacturing,570016::PRAR,CLOSED,2017-01-12,ENT-00021
KFBIS-FAC-MYS-2023-000010,FACTORY,Ravi Plastics Works,RAVI PLASTICS WORKS,"65, B Near Bus Stop, Hebbal Industrial Area, Mysuru, KA - 570016",65 B NEAR BUS STOP HEBBAL IND AREA MYSURU KA 570016,Mysuru,570016,Plastic Moulding,Manufacturing,False,True,True,570016::Manufacturing,570016::RAVI,DORMANT,2025-03-07,ENT-00022
PCB/MYS/CTE/2021/00011,KSPCB,Ravi Plastics Works,RAVI PLASTICS WORKS,"#65, B Near Bus Stop, Hebbal Industrial Estate, Mysuru, KA - 570016",65 B NEAR BUS STOP HEBBAL IND ESTATE MYSURU KA 570016,Mysuru,570016,Plastic Moulding,Manufacturing,False,False,True,570016::Manufacturing,570016::RAVI,DORMANT,2024-04-23,ENT-00022
LAB-KA-MYS-2024-000010,LABOUR,Ravi Plastics Works,RAVI PLASTICS WORKS,"65, B Near Bus Stop, Hebbal Industrial Estate, Mysuru, KA - 570016",65 B NEAR BUS STOP HEBBAL IND ESTATE MYSURU KA 570016,Mysuru,570016,Plastic Moulding,Manufacturing,False,True,False,570016::Manufacturing,570016::RAVI,DORMANT,2024-08-07,ENT-00022
KAR-SHOP-MYS-2015-000014,SHOP,Ravi lastics Works,RAVI LASTICS WORKS,"No. 65, B Near Bus Stop, Hebbal Indl Area, Mysuru, KA",NO 65 B NEAR BUS STOP HEBBAL INDL AREA MYSURU KA,Mysuru,570016,Plastic Moulding,Manufacturing,True,True,False,570016::Manufacturing,570016::RAVI,CLOSED,2021-10-30,ENT-00022
BBMP-TL-BOMM-2019-000008,BBMP,Sri Devices Slutions,SRI DEVICES SLUTIONS,"#104, Shed Industrial Layout, HSR Layout, Bangalore Urban, Karnataka - 560102",104 SHED IND LAYOUT HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,True,False,False,560102::Manufacturing,560102::SRI ,CLOSED,2020-11-23,ENT-00023
KFBIS-FAC-BLRU-2021-000011,FACTORY,M/S Sri Devices Solutions,SRI DEVICES SOLUTIONS,"104, Shed Industrial Layout, HSR Layout, B'luru Urban, Karnataka - 560102",104 SHED IND LAYOUT HSR LAYOUT B LURU URBAN KARNATAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,False,False,560102::Manufacturing,560102::SRI ,ACTIVE,2026-01-08,ENT-00023
GST-KA-BLRU-2017-000017,GST,Sri Devices Solutions,SRI DEVICES SOLUTIONS,"104, Shed Industrial Layout, HSR Layout, B'luru Urban, KA - 560102",104 SHED IND LAYOUT HSR LAYOUT B LURU URBAN KA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,True,True,False,560102::Manufacturing,560102::SRI ,CLOSED,2021-06-22,ENT-00023
LAB-KA-BLRU-2024-000011,LABOUR,Sri Devices Solutions,SRI DEVICES SOLUTIONS,"No. 104, Shed Industrial Layout, HSR Layout, Bengaluru Urban, KA - 560102",NO 104 SHED IND LAYOUT HSR LAYOUT BANGALORE URBAN KA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,True,False,560102::Manufacturing,560102::SRI ,ACTIVE,2025-09-07,ENT-00023
KAR-SHOP-BLRU-2025-000015,SHOP,Sri Devices Solutions,SRI DEVICES SOLUTIONS,"No. 104, Shed Industrial Layout, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 104 SHED IND LAYOUT HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,True,False,560102::Manufacturing,560102::SRI ,ACTIVE,2026-03-21,ENT-00023
UDYAM-KR-BLRU-2025-000012,UDYAM,Sri Devices Solutions,SRI DEVICES SOLUTIONS,"104, Shed Industrial Layout, HSR Layout, B'luru Urban, Karnataka - 560102",104 SHED IND LAYOUT HSR LAYOUT B LURU URBAN KARNATAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,True,True,False,560102::Manufacturing,560102::SRI ,ACTIVE,2025-11-30,ENT-00023
GST-KA-BLRU-2018-000018,GST,SREE SOLUTIONS,SREE SOLUTIONS,"101, A Extension, Banashankari, Bengaluru Urban, KA",101 A EXTENSION BANASHANKARI BANGALORE URBAN KA,Bengaluru Urban,560085,Food Processing,Manufacturing,True,False,False,560085::Manufacturing,560085::SREE,ACTIVE,2025-11-12,ENT-00024
LAB-KA-BLRU-2015-000012,LABOUR,M/S Sree Solutions,SREE SOLUTIONS,"#101, A Extension, Banashankari, Bangalore Urban, KA - 560085",101 A EXTENSION BANASHANKARI BANGALORE URBAN KA 560085,Bengaluru Urban,560085,Food Processing,Manufacturing,True,False,True,560085::Manufacturing,560085::SREE,DORMANT,2024-10-16,ENT-00024
KAR-SHOP-BLRU-2018-000016,SHOP,Sree Solutions,SREE SOLUTIONS,"#101, A Extension, Banashankari, B'luru Urban, KA - 560085",101 A EXTENSION BANASHANKARI B LURU URBAN KA 560085,Bengaluru Urban,560085,Food Processing,Manufacturing,False,False,False,560085::Manufacturing,560085::SREE,CLOSED,2021-10-15,ENT-00024
BBMP-TL-WEST-2020-000009,BBMP,Harsha Biryani Works,HARSHA BIRYANI WORKS,"No. 136, C 1st Cr, Rajajinagar Industrial Suburb, B'luru Urban, K'taka - 560059",NO 136 C 1ST CR RAJAJINAGAR IND SUBURB B LURU URBAN K TAKA 560059,Bengaluru Urban,560024,Restaurant / Cafe,Service,False,True,False,560024::Service,560024::HARS,CLOSED,2025-11-10,ENT-00025
KFBIS-FAC-BLRU-2025-000012,FACTORY,Harsha Biryani Works,HARSHA BIRYANI WORKS,"136, C 1st Crs, Rajajinagar Industrial Suburb, B'luru Urban, KA - 560059",136 C 1ST CRS RAJAJINAGAR IND SUBURB B LURU URBAN KA 560059,Bengaluru Urban,560059,Restaurant / Cafe,Service,False,False,False,560059::Service,560059::HARS,ACTIVE,2026-02-12,ENT-00025
LAB-KA-BLRU-2016-000013,LABOUR,M/S Harsha Biryni Works,HARSHA BIRYNI WORKS,"#136, C 1st Cr, Rajajinagar Industrial Suburb, B'luru Urban, K'taka",136 C 1ST CR RAJAJINAGAR IND SUBURB B LURU URBAN K TAKA,Bengaluru Urban,560059,Restaurant / Cafe,Service,True,False,True,560059::Service,560059::HARS,CLOSED,2021-05-15,ENT-00025
KAR-SHOP-BLRU-2022-000017,SHOP,Harsha Biryani Works,HARSHA BIRYANI WORKS,"No. 136, C 1st Cross, Rajajinagar Industrial Suburb, B'luru Urban, Karnataka",NO 136 C 1ST CRS RAJAJINAGAR IND SUBURB B LURU URBAN KARNATAKA,Bengaluru Urban,560059,Restaurant / Cafe,Service,True,False,False,560059::Service,560059::HARS,CLOSED,2023-01-02,ENT-00025
KFBIS-FAC-BLRU-2025-000013,FACTORY,Bangalore Moulding Associates,BANGALORE MOULDING ASSOCIATES,"266, Shed Sector, Bommanahalli, B'luru Urban, K'taka - 560068",266 SHED SECTOR BOMMANAHALLI B LURU URBAN K TAKA 560068,Bengaluru Urban,560068,Plastic Moulding,Manufacturing,False,False,True,560068::Manufacturing,560068::BANG,ACTIVE,2026-04-26,ENT-00026
GST-KA-BLRU-2023-000019,GST,Bangalore Moulding Assocites,BANGALORE MOULDING ASSOCITES,"266, Shed Sector, Bommanahalli, B'luru Urban, Karnataka - 560068",266 SHED SECTOR BOMMANAHALLI B LURU URBAN KARNATAKA 560068,Bengaluru Urban,560068,Plastic Moulding,Manufacturing,True,False,True,560068::Manufacturing,560068::BANG,ACTIVE,2026-01-20,ENT-00026
PCB/BLRU/CTO/2024/00012,KSPCB,Bangalore Moulding Associates,BANGALORE MOULDING ASSOCIATES,"266, Shed Sector, Bommanahalli, Bangalore Urban, Karnataka - 560068",266 SHED SECTOR BOMMANAHALLI BANGALORE URBAN KARNATAKA 560068,Bengaluru Urban,560068,Plastic Moulding,Manufacturing,True,False,True,560068::Manufacturing,560068::BANG,ACTIVE,2025-05-25,ENT-00026
LAB-KA-BLRU-2024-000014,LABOUR,Bangalore Moulding Associates,BANGALORE MOULDING ASSOCIATES,"266, Shed Sector, Bommanahalli, Bangalore Urban, KA - 560068",266 SHED SECTOR BOMMANAHALLI BANGALORE URBAN KA 560068,Bengaluru Urban,560068,Plastic Moulding,Manufacturing,False,False,True,560068::Manufacturing,560068::BANG,ACTIVE,2026-01-10,ENT-00026
KAR-SHOP-BLRU-2022-000018,SHOP,Bangalore Moulding Associates,BANGALORE MOULDING ASSOCIATES,"266, Shed Sector, Bommanahalli, B'luru Urban, Karnataka - 560068",266 SHED SECTOR BOMMANAHALLI B LURU URBAN KARNATAKA 560068,Bengaluru Urban,560068,Plastic Moulding,Manufacturing,False,False,True,560068::Manufacturing,560068::BANG,CLOSED,2022-08-18,ENT-00026
UDYAM-KR-BLRU-2018-000013,UDYAM,Bangalore Moulding Associates,BANGALORE MOULDING ASSOCIATES,"No. 266, Shed Sector, Bommanahalli, Bangalore Urban, Karnataka - 560068",NO 266 SHED SECTOR BOMMANAHALLI BANGALORE URBAN KARNATAKA 560068,Bengaluru Urban,560043,Plastic Moulding,Manufacturing,True,False,True,560043::Manufacturing,560043::BANG,DORMANT,2024-06-28,ENT-00026
KFBIS-FAC-BLRU-2016-000014,FACTORY,Sree Electronics Industries,SREE ELECTRONICS INDUSTRIES,"50, B Industrial Layout, Rajajinagar Industrial Suburb, Bangalore Urban, KA - 560059",50 B IND LAYOUT RAJAJINAGAR IND SUBURB BANGALORE URBAN KA 560059,Bengaluru Urban,560059,Electronics Assembly,Manufacturing,False,False,False,560059::Manufacturing,560059::SREE,CLOSED,2019-12-05,ENT-00027
GST-KA-BLRU-2017-000020,GST,Sree Elec Inds,SREE ELEC INDS,"No. 50, B Industrial Layout, Rajajinagar Industrial Suburb, B'luru Urban, Karnataka - 560059",NO 50 B IND LAYOUT RAJAJINAGAR IND SUBURB B LURU URBAN KARNATAKA 560059,Bengaluru Urban,560059,Electronics Assembly,Manufacturing,True,False,True,560059::Manufacturing,560059::SREE,CLOSED,2021-04-19,ENT-00027
BBMP-TL-NORT-2025-000010,BBMP,Bangalore Solutions,BANGALORE SOLUTIONS,"108, B Near Bus Stop, Hebbal Industrial Area, Mysuru, Karnataka - 570016",108 B NEAR BUS STOP HEBBAL IND AREA MYSURU KARNATAKA 570016,Mysuru,570016,Pharmacy / Medical Retail,Retail,False,False,False,570016::Retail,570016::BANG,ACTIVE,2025-08-19,ENT-00028
KAR-SHOP-MYS-2025-000019,SHOP,Bangalore Solutions,BANGALORE SOLUTIONS,"No. 108, B Near Bus Stop, Hebbal Industrial Estate, Mysuru, Karnataka - 570016",NO 108 B NEAR BUS STOP HEBBAL IND ESTATE MYSURU KARNATAKA 570016,Mysuru,570016,Pharmacy / Medical Retail,Retail,False,False,False,570016::Retail,570016::BANG,ACTIVE,2025-12-25,ENT-00028
KFBIS-FAC-BLRU-2019-000015,FACTORY,Asha Co,ASHA,"No 177, C 2nd Main, Yelahanka, Bangalore Urban, K'taka - 560064",NO 177 C 2ND MN YELAHANKA BANGALORE URBAN K TAKA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,False,False,False,560064::Manufacturing,560064::ASHA,ACTIVE,2026-01-06,ENT-00029
GST-KA-BLRU-2025-000021,GST,Asha Co,ASHA,"No. 177, C 2nd Main, Yelahanka, Bangalore Urban, KA",NO 177 C 2ND MN YELAHANKA BANGALORE URBAN KA,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,True,False,560064::Manufacturing,560064::ASHA,ACTIVE,2025-12-22,ENT-00029
UDYAM-KR-BLRU-2019-000014,UDYAM,Asha Co,ASHA,"177, C 2nd Main, Yelahanka, B'luru Urban, KA - 560064",177 C 2ND MN YELAHANKA B LURU URBAN KA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,False,False,560064::Manufacturing,560064::ASHA,CLOSED,2021-10-17,ENT-00029
KFBIS-FAC-BLRR-2022-000016,FACTORY,Bharath Garments Traders,BHARATH GARMENTS TRADERS,"#18, Plot Extension, Devanahalli, Bengaluru Rural, K'taka - 562110",18 PLOT EXTENSION DEVANAHALLI BANGALORE RURAL K TAKA 562110,Bengaluru Rural,562110,Textile / Garments,Manufacturing,True,False,True,562110::Manufacturing,562110::BHAR,DORMANT,2023-06-26,ENT-00030
GST-KA-BLRR-2020-000022,GST,BHARATH GARMENTS TRADERS,BHARATH GARMENTS TRADERS,"18, Plot Extension, Devanahalli, Bengaluru Rural, Karnataka - 562110",18 PLOT EXTENSION DEVANAHALLI BANGALORE RURAL KARNATAKA 562110,Bengaluru Rural,562110,Textile / Garments,Manufacturing,True,True,False,562110::Manufacturing,562110::BHAR,DORMANT,2024-07-06,ENT-00030
LAB-KA-BLRR-2018-000015,LABOUR,M/S Bharath Garments Traders,BHARATH GARMENTS TRADERS,"#18, Plot Extension, Devanahalli, Bangalore Rural, KA - 562110",18 PLOT EXTENSION DEVANAHALLI BANGALORE RURAL KA 562110,Bengaluru Rural,562110,Textile / Garments,Manufacturing,True,False,True,562110::Manufacturing,562110::BHAR,ACTIVE,2025-05-04,ENT-00030
KAR-SHOP-BLRR-2017-000020,SHOP,Bharath Garments Traders,BHARATH GARMENTS TRADERS,"18, Plot Extension, Devanahalli, Bengaluru Rural, K'taka - 562110",18 PLOT EXTENSION DEVANAHALLI BANGALORE RURAL K TAKA 562110,Bengaluru Rural,562110,Textile / Garments,Manufacturing,True,False,False,562110::Manufacturing,562110::BHAR,DORMANT,2025-02-18,ENT-00030
UDYAM-KR-BLRR-2019-000015,UDYAM,M/S Bharath Garments Traders,BHARATH GARMENTS TRADERS,"18, Plot Extension, Devanahalli, Bangalore Rural, K'taka - 562110",18 PLOT EXTENSION DEVANAHALLI BANGALORE RURAL K TAKA 562110,Bengaluru Rural,562110,Textile / Garments,Manufacturing,True,True,False,562110::Manufacturing,562110::BHAR,CLOSED,2020-04-20,ENT-00030
KFBIS-FAC-BLRU-2015-000017,FACTORY,Mysore Enterprises,MYSORE ENTERPRISES,"No. 256, B Mn Rd, HSR Layout, B'luru Urban, Karnataka - 560102",NO 256 B MN RD HSR LAYOUT B LURU URBAN KARNATAKA 560102,Bengaluru Urban,560102,Machine Tools,Manufacturing,True,False,False,560102::Manufacturing,560102::MYSO,CLOSED,2020-07-02,ENT-00031
GST-KA-BLRU-2016-000023,GST,M/S Mysore Enterprises,MYSORE ENTERPRISES,"No. 256, B Main Rd, HSR Layout, B'luru Urban, Karnataka - 560102",NO 256 B MN RD HSR LAYOUT B LURU URBAN KARNATAKA 560102,Bengaluru Urban,560102,Machine Tools,Manufacturing,True,True,False,560102::Manufacturing,560102::MYSO,CLOSED,2020-05-27,ENT-00031
PCB/BLRU/CTE/2018/00013,KSPCB,Mysore Enterprises,MYSORE ENTERPRISES,"No 256, B Main Rd, HSR Layout, Bengaluru Urban, K'taka - 560102",NO 256 B MN RD HSR LAYOUT BANGALORE URBAN K TAKA 560102,Bengaluru Urban,560102,Machine Tools,Manufacturing,False,False,False,560102::Manufacturing,560102::MYSO,CLOSED,2022-03-19,ENT-00031
LAB-KA-BLRU-2025-000016,LABOUR,Mysore Enterprises,MYSORE ENTERPRISES,"No. 256, B Main Road, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 256 B MN RD HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Machine Tools,Manufacturing,True,False,False,560102::Manufacturing,560102::MYSO,ACTIVE,2026-02-03,ENT-00031
KAR-SHOP-BLRU-2016-000021,SHOP,M/S Mysore Entp,MYSORE ENTP,"No 256, B Mn Rd, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 256 B MN RD HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Machine Tools,Manufacturing,False,False,False,560102::Manufacturing,560102::MYSO,CLOSED,2020-02-11,ENT-00031
UDYAM-KR-BLRU-2023-000016,UDYAM,MYSORE ENTP,MYSORE ENTP,"256, B Main Road, HSR Layout, Bangalore Urban, KA - 560102",256 B MN RD HSR LAYOUT BANGALORE URBAN KA 560102,Bengaluru Urban,560102,Machine Tools,Manufacturing,True,True,False,560102::Manufacturing,560102::MYSO,ACTIVE,2025-11-19,ENT-00031
GST-KA-BLRR-2019-000024,GST,OMKAR LLP,OMKAR,"161, Shed Near Bus Stop, Doddaballapura, Bangalore Rural, KA - 561203",161 SHED NEAR BUS STOP DODDABALLAPURA BANGALORE RURAL KA 561203,Bengaluru Rural,561203,Pharmacy / Medical Retail,Retail,True,True,True,561203::Retail,561203::OMKA,CLOSED,2022-06-06,ENT-00032
LAB-KA-BLRR-2021-000017,LABOUR,Omkar LLP,OMKAR,"161, Shed Near Bus Stop, Doddaballapura, B'luru Rural, KA - 561203",161 SHED NEAR BUS STOP DODDABALLAPURA B LURU RURAL KA 561203,Bengaluru Rural,561203,Pharmacy / Medical Retail,Retail,True,True,True,561203::Retail,561203::OMKA,DORMANT,2024-03-21,ENT-00032
KAR-SHOP-BLRR-2022-000022,SHOP,Omkar LLP,OMKAR,"No. 161, Shed Near Bus Stop, Doddaballapura, Bangalore Rural, Karnataka - 561203",NO 161 SHED NEAR BUS STOP DODDABALLAPURA BANGALORE RURAL KARNATAKA 561203,Bengaluru Rural,561203,Pharmacy / Medical Retail,Retail,False,True,False,561203::Retail,561203::OMKA,ACTIVE,2025-09-19,ENT-00032
GST-KA-MYS-2015-000025,GST,Deccan Industries,DECCAN INDUSTRIES,"No. 125, D Industrial Layout, Nanjangud Road, Mysuru, Karnataka - 570018",NO 125 D IND LAYOUT NANJANGUD RD MYSURU KARNATAKA 570018,Mysuru,570001,Textile / Garments,Manufacturing,True,True,False,570001::Manufacturing,570001::DECC,ACTIVE,2026-01-23,ENT-00033
LAB-KA-MYS-2021-000018,LABOUR,Deccan Industries,DECCAN INDUSTRIES,"No. 125, D Industrial Layout, Nanjangud Road, Mysuru, K'taka - 570018",NO 125 D IND LAYOUT NANJANGUD RD MYSURU K TAKA 570018,Mysuru,570018,Textile / Garments,Manufacturing,False,True,False,570018::Manufacturing,570018::DECC,DORMANT,2023-07-13,ENT-00033
KAR-SHOP-MYS-2021-000023,SHOP,Deccan Industries,DECCAN INDUSTRIES,"No. 125, D Industrial Layout, Nanjangud Road, Mysuru, KA - 570018",NO 125 D IND LAYOUT NANJANGUD RD MYSURU KA 570018,Mysuru,570018,Textile / Garments,Manufacturing,False,False,False,570018::Manufacturing,570018::DECC,CLOSED,2022-02-24,ENT-00033
UDYAM-KR-MYS-2017-000017,UDYAM,M/S Deccan Industries,DECCAN INDUSTRIES,"125, D Industrial Layout, Nanjangud Road, Mysuru, K'taka",125 D IND LAYOUT NANJANGUD RD MYSURU K TAKA,Mysuru,570018,Textile / Garments,Manufacturing,True,True,False,570018::Manufacturing,570018::DECC,CLOSED,2024-01-29,ENT-00033
GST-KA-BLRU-2018-000026,GST,M/S Nandi Cargo Co,NANDI CARGO,"No 2, A Near Bus Stop, Banashankari, B'luru Urban, K'taka - 560085",NO 2 A NEAR BUS STOP BANASHANKARI B LURU URBAN K TAKA 560085,Bengaluru Urban,560085,Logistics / Warehouse,Service,True,True,False,560085::Service,560085::NAND,CLOSED,2020-07-20,ENT-00034
UDYAM-KR-BLRU-2019-000018,UDYAM,Nandi Cargo Company,NANDI CARGO,"2, A Near Bus Stop, Banashankari, Bangalore Urban, KA - 560085",2 A NEAR BUS STOP BANASHANKARI BANGALORE URBAN KA 560085,Bengaluru Urban,560085,Logistics / Warehouse,Service,False,False,False,560085::Service,560085::NAND,CLOSED,2025-02-03,ENT-00034
GST-KA-BLRU-2024-000027,GST,Kaveri Components Pvt Ltd,KAVERI COMPONENTS,"#106, Plot Behind Metro, HSR Layout, Bengaluru Urban, K'taka - 560102",106 PLOT BEHIND METRO HSR LAYOUT BANGALORE URBAN K TAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,False,False,560102::Manufacturing,560102::KAVE,ACTIVE,2025-06-13,ENT-00035
PCB/BLRU/CTO/2020/00014,KSPCB,M/S Kaveri Components Pvt Ltd,KAVERI COMPONENTS,"106, Plot Behind Metro, HSR Layout, B'luru Urban, K'taka - 560102",106 PLOT BEHIND METRO HSR LAYOUT B LURU URBAN K TAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,False,False,560102::Manufacturing,560102::KAVE,CLOSED,2021-01-21,ENT-00035
KAR-SHOP-BLRU-2022-000024,SHOP,Kaveri Components Pvt. Ltd.,KAVERI COMPONENTS,"No 106, Plot Behind Metro, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 106 PLOT BEHIND METRO HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,False,False,560102::Manufacturing,560102::KAVE,CLOSED,2022-08-18,ENT-00035
UDYAM-KR-BLRU-2025-000019,UDYAM,M/S KAVERI COMPONENTS PVT. LTD.,KAVERI COMPONENTS,"#106, Plot Behind Metro, HSR Layout, B'luru Urban, Karnataka - 560102",106 PLOT BEHIND METRO HSR LAYOUT B LURU URBAN KARNATAKA 560102,Bengaluru Urban,560102,Electronics Assembly,Manufacturing,False,False,False,560102::Manufacturing,560102::KAVE,CLOSED,2025-07-30,ENT-00035
GST-KA-TUM-2015-000028,GST,NANDI STORES LLP,NANDI STORES,"4, Main Road, BH Road, Tumakuru, KA - 572101",4 MN RD BH RD TUMAKURU KA 572101,Tumakuru,572101,Logistics / Warehouse,Service,True,True,False,572101::Service,572101::NAND,CLOSED,2017-03-02,ENT-00036
LAB-KA-TUM-2020-000019,LABOUR,M/S Nandi Stores LLP,NANDI STORES,"#4, Main Road, BH Road, Tumakuru, Karnataka - 572101",4 MN RD BH RD TUMAKURU KARNATAKA 572101,Tumakuru,572101,Logistics / Warehouse,Service,False,False,False,572101::Service,572101::NAND,CLOSED,2020-06-07,ENT-00036
KFBIS-FAC-BLRR-2025-000018,FACTORY,M/S Kaveri Cafe LLP,KAVERI CAFE,"144, Mn Rd, Hoskote, Bangalore Rural, KA - 562114",144 MN RD HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Restaurant / Cafe,Service,False,True,True,562114::Service,562114::KAVE,ACTIVE,2025-12-30,ENT-00037
GST-KA-BLRR-2024-000029,GST,M/S Kaveri Cafe LLP,KAVERI CAFE,"No. 144, Mn Rd, Hoskote, Bangalore Rural, K'taka - 562114",NO 144 MN RD HOSKOTE BANGALORE RURAL K TAKA 562114,Bengaluru Rural,562114,Restaurant / Cafe,Service,True,True,True,562114::Service,562114::KAVE,DORMANT,2025-03-09,ENT-00037
KAR-SHOP-BLRR-2024-000025,SHOP,Kaveri Cafe LLP,KAVERI CAFE,"144, Mn Rd, Hoskote, Bangalore Rural, K'taka - 562114",144 MN RD HOSKOTE BANGALORE RURAL K TAKA 562114,Bengaluru Rural,562114,Restaurant / Cafe,Service,True,False,False,562114::Service,562114::KAVE,ACTIVE,2025-06-12,ENT-00037
GST-KA-BLRU-2021-000030,GST,Meghana Bites Associates,MEGHANA BITES ASSOCIATES,"#2, D Sector, Banashankari, Bangalore Urban, KA - 560085",2 D SECTOR BANASHANKARI BANGALORE URBAN KA 560085,Bengaluru Urban,560085,Restaurant / Cafe,Service,True,True,False,560085::Service,560085::MEGH,CLOSED,2023-04-06,ENT-00038
KAR-SHOP-BLRU-2018-000026,SHOP,M/S Meghana Bites Associates,MEGHANA BITES ASSOCIATES,"No. 2, D Sector, Banashankari, B'luru Urban, Karnataka - 560085",NO 2 D SECTOR BANASHANKARI B LURU URBAN KARNATAKA 560085,Bengaluru Urban,560085,Restaurant / Cafe,Service,False,False,False,560085::Service,560085::MEGH,CLOSED,2020-09-28,ENT-00038
UDYAM-KR-BLRU-2025-000020,UDYAM,Meghana Bites Associates,MEGHANA BITES ASSOCIATES,"No 2, D Sector, Banashankari, B'luru Urban, Karnataka - 560085",NO 2 D SECTOR BANASHANKARI B LURU URBAN KARNATAKA 560085,Bengaluru Urban,560085,Restaurant / Cafe,Service,True,True,False,560085::Service,560085::MEGH,ACTIVE,2025-12-11,ENT-00038
