ubid,source_system,source_record_id,link_type,link_confidence,linked_at,entity_id_ground_truth
KA-MYS-570018-000240,FACTORY,KFBIS-FAC-MYS-2022-000107,AUTO_LINK,99,2026-04-22,ENT-00240
KA-MYS-570018-000240,GST,GST-KA-MYS-2015-000188,AUTO_LINK,99,2026-03-25,ENT-00240
KA-MYS-570018-000240,KSPCB,PCB/MYS/CTO/2021/00103,AUTO_LINK,99,2026-04-02,ENT-00240
KA-MYS-570018-000240,SHOP,KAR-SHOP-MYS-2021-000159,AUTO_LINK,99,2026-04-16,ENT-00240
KA-BLRU-560066-000241,GST,GST-KA-BLRU-2025-000189,AUTO_LINK,99,2026-04-24,ENT-00241
KA-BLRU-560066-000241,KSPCB,PCB/BLRU/CTO/2021/00104,AUTO_LINK,99,2026-05-04,ENT-00241
KA-BLRU-560066-000241,LABOUR,LAB-KA-BLRU-2021-000120,AUTO_LINK,99,2026-04-16,ENT-00241
KA-BLRU-560066-000241,SHOP,KAR-SHOP-BLRU-2023-000160,AUTO_LINK,99,2026-03-21,ENT-00241
KA-BLRU-560029-000242,BBMP,BBMP-TL-SOUT-2018-000093,HUMAN_APPROVED,72,2026-04-22,ENT-00242
KA-BLRU-560029-000242,GST,GST-KA-BLRU-2020-000190,HUMAN_APPROVED,72,2026-04-19,ENT-00242
KA-BLRU-560001-000243,FACTORY,KFBIS-FAC-BLRU-2024-000108,AUTO_LINK,99,2026-03-30,ENT-00243
KA-BLRU-560001-000243,GST,GST-KA-BLRU-2017-000191,AUTO_LINK,99,2026-04-29,ENT-00243
KA-BLRU-560001-000243,KSPCB,PCB/BLRU/CTE/2025/00105,AUTO_LINK,99,2026-03-28,ENT-00243
KA-BLRU-560001-000243,UDYAM,UDYAM-KR-BLRU-2017-000119,AUTO_LINK,99,2026-04-24,ENT-00243
KA-BLRU-560059-000244,BBMP,BBMP-TL-WEST-2019-000094,HUMAN_APPROVED,77,2026-03-26,ENT-00244
KA-BLRU-560059-000244,GST,GST-KA-BLRU-2020-000192,HUMAN_APPROVED,77,2026-04-17,ENT-00244
KA-BLRU-560059-000244,SHOP,KAR-SHOP-BLRU-2018-000161,HUMAN_APPROVED,77,2026-03-30,ENT-00244
KA-BLRR-562157-000245,FACTORY,KFBIS-FAC-BLRR-2023-000109,HUMAN_APPROVED,82,2026-04-26,ENT-00245
KA-BLRR-562157-000245,GST,GST-KA-BLRR-2022-000193,HUMAN_APPROVED,82,2026-04-07,ENT-00245
KA-BLRR-562157-000245,KSPCB,PCB/BLRR/CTO/2015/00106,HUMAN_APPROVED,82,2026-04-16,ENT-00245
KA-BLRR-562157-000245,UDYAM,UDYAM-KR-BLRR-2021-000120,HUMAN_APPROVED,82,2026-03-21,ENT-00245
KA-BLRU-560085-000246,FACTORY,KFBIS-FAC-BLRU-2021-000110,AUTO_LINK,99,2026-04-23,ENT-00246
KA-BLRU-560085-000246,GST,GST-KA-BLRU-2025-000194,AUTO_LINK,99,2026-04-24,ENT-00246
KA-BLRU-560085-000246,KSPCB,PCB/BLRU/CTE/2025/00107,AUTO_LINK,99,2026-03-21,ENT-00246
KA-BLRR-562110-000247,GST,GST-KA-BLRR-2025-000195,AUTO_LINK,99,2026-04-10,ENT-00247
KA-BLRR-562110-000247,KSPCB,PCB/BLRR/CTE/2019/00108,AUTO_LINK,99,2026-04-08,ENT-00247
KA-BLRR-562110-000247,SHOP,KAR-SHOP-BLRR-2022-000162,AUTO_LINK,99,2026-03-28,ENT-00247
KA-BLRR-562110-000247,UDYAM,UDYAM-KR-BLRR-2017-000121,AUTO_LINK,99,2026-04-01,ENT-00247
KA-BLRU-560058-000248,FACTORY,KFBIS-FAC-BLRU-2017-000111,AUTO_LINK,99,2026-04-21,ENT-00248
KA-BLRU-560058-000248,GST,GST-KA-BLRU-2020-000196,AUTO_LINK,99,2026-04-03,ENT-00248
KA-BLRU-560058-000248,KSPCB,PCB/BLRU/CTE/2020/00109,AUTO_LINK,99,2026-03-27,ENT-00248
KA-BLRU-560058-000248,LABOUR,LAB-KA-BLRU-2019-000121,AUTO_LINK,99,2026-04-07,ENT-00248
KA-BLRU-560058-000248,UDYAM,UDYAM-KR-BLRU-2015-000122,AUTO_LINK,99,2026-05-04,ENT-00248
KA-BLRU-560066-000249,BBMP,BBMP-TL-MAHA-2022-000095,AUTO_LINK,92,2026-03-27,ENT-00249
KA-BLRU-560066-000249,FACTORY,KFBIS-FAC-BLRU-2016-000112,AUTO_LINK,92,2026-04-26,ENT-00249
KA-BLRU-560066-000249,GST,GST-KA-BLRU-2016-000197,AUTO_LINK,92,2026-04-27,ENT-00249
KA-BLRU-560066-000249,KSPCB,PCB/BLRU/CTO/2025/00110,AUTO_LINK,92,2026-04-25,ENT-00249
KA-BLRU-560066-000249,SHOP,KAR-SHOP-BLRU-2022-000163,AUTO_LINK,92,2026-03-25,ENT-00249
KA-BLRU-560066-000249,UDYAM,UDYAM-KR-BLRU-2021-000123,AUTO_LINK,92,2026-04-23,ENT-00249
KA-BLRU-560064-000250,GST,GST-KA-BLRU-2019-000198,AUTO_LINK,99,2026-04-30,ENT-00250
KA-BLRU-560064-000250,LABOUR,LAB-KA-BLRU-2020-000122,AUTO_LINK,99,2026-04-01,ENT-00250
KA-BLRU-560064-000250,SHOP,KAR-SHOP-BLRU-2019-000164,AUTO_LINK,99,2026-04-07,ENT-00250
KA-BLRU-560102-000251,BBMP,BBMP-TL-BOMM-2015-000096,AUTO_LINK,94,2026-03-31,ENT-00251
KA-BLRU-560102-000251,GST,GST-KA-BLRU-2018-000199,AUTO_LINK,94,2026-04-04,ENT-00251
KA-BLRU-560102-000251,LABOUR,LAB-KA-BLRU-2025-000123,AUTO_LINK,94,2026-05-01,ENT-00251
KA-BLRU-560102-000251,SHOP,KAR-SHOP-BLRU-2015-000165,AUTO_LINK,94,2026-04-01,ENT-00251
KA-BLRU-560068-000252,BBMP,BBMP-TL-SOUT-2021-000097,AUTO_LINK,94,2026-03-20,ENT-00252
KA-BLRU-560068-000252,GST,GST-KA-BLRU-2025-000200,AUTO_LINK,94,2026-04-24,ENT-00252
KA-BLRU-560068-000252,SHOP,KAR-SHOP-BLRU-2023-000166,AUTO_LINK,94,2026-04-06,ENT-00252
KA-BLRU-560068-000252,UDYAM,UDYAM-KR-BLRU-2019-000124,AUTO_LINK,94,2026-04-02,ENT-00252
KA-BLRR-561203-000253,BBMP,BBMP-TL-BENG-2021-000098,AUTO_LINK,89,2026-04-07,ENT-00253
KA-BLRR-561203-000253,GST,GST-KA-BLRR-2025-000201,AUTO_LINK,89,2026-04-24,ENT-00253
KA-BLRR-561203-000253,SHOP,KAR-SHOP-BLRR-2020-000167,AUTO_LINK,89,2026-05-01,ENT-00253
KA-MYS-570016-000254,BBMP,BBMP-TL-NORT-2023-000099,HUMAN_APPROVED,82,2026-05-03,ENT-00254
KA-MYS-570016-000254,GST,GST-KA-MYS-2019-000202,HUMAN_APPROVED,82,2026-03-25,ENT-00254
KA-MYS-570016-000254,SHOP,KAR-SHOP-MYS-2021-000168,HUMAN_APPROVED,82,2026-04-10,ENT-00254
KA-MYS-570016-000254,UDYAM,UDYAM-KR-MYS-2019-000125,HUMAN_APPROVED,82,2026-04-14,ENT-00254
KA-BLRU-560058-000255,BBMP,BBMP-TL-DASA-2018-000100,AUTO_LINK,99,2026-03-21,ENT-00255
KA-BLRU-560058-000255,FACTORY,KFBIS-FAC-BLRU-2021-000113,AUTO_LINK,99,2026-04-20,ENT-00255
KA-BLRU-560058-000255,GST,GST-KA-BLRU-2024-000203,AUTO_LINK,99,2026-03-31,ENT-00255
KA-BLRU-560058-000255,KSPCB,PCB/BLRU/CTE/2024/00111,AUTO_LINK,99,2026-04-26,ENT-00255
KA-BLRU-560058-000255,LABOUR,LAB-KA-BLRU-2025-000124,AUTO_LINK,99,2026-04-10,ENT-00255
KA-BLRR-562114-000256,FACTORY,KFBIS-FAC-BLRR-2021-000114,AUTO_LINK,99,2026-04-23,ENT-00256
KA-BLRR-562114-000256,KSPCB,PCB/BLRR/CTO/2021/00112,AUTO_LINK,99,2026-05-03,ENT-00256
KA-BLRR-562114-000256,LABOUR,LAB-KA-BLRR-2024-000125,AUTO_LINK,99,2026-04-01,ENT-00256
KA-BLRR-562114-000256,SHOP,KAR-SHOP-BLRR-2017-000169,AUTO_LINK,99,2026-04-10,ENT-00256
KA-BLRR-562114-000256,UDYAM,UDYAM-KR-BLRR-2020-000126,AUTO_LINK,99,2026-04-29,ENT-00256
KA-BLRU-560064-000257,BBMP,BBMP-TL-YELA-2022-000101,AUTO_LINK,89,2026-03-22,ENT-00257
KA-BLRU-560064-000257,FACTORY,KFBIS-FAC-BLRU-2019-000115,AUTO_LINK,89,2026-04-11,ENT-00257
KA-BLRU-560064-000257,SHOP,KAR-SHOP-BLRU-2020-000170,AUTO_LINK,89,2026-03-30,ENT-00257
KA-BLRU-560078-000258,FACTORY,KFBIS-FAC-BLRU-2020-000116,AUTO_LINK,99,2026-05-02,ENT-00258
KA-BLRU-560078-000258,GST,GST-KA-BLRU-2024-000204,AUTO_LINK,99,2026-04-30,ENT-00258
KA-BLRU-560078-000258,KSPCB,PCB/BLRU/CTE/2025/00113,AUTO_LINK,99,2026-04-30,ENT-00258
KA-BLRU-560078-000258,LABOUR,LAB-KA-BLRU-2015-000126,AUTO_LINK,99,2026-03-25,ENT-00258
KA-BLRU-560078-000258,UDYAM,UDYAM-KR-BLRU-2017-000127,AUTO_LINK,99,2026-04-12,ENT-00258
KA-BLRU-560076-000259,BBMP,BBMP-TL-SOUT-2015-000102,AUTO_LINK,99,2026-04-21,ENT-00259
KA-BLRU-560076-000259,LABOUR,LAB-KA-BLRU-2018-000127,AUTO_LINK,99,2026-03-26,ENT-00259
KA-BLRU-560076-000259,SHOP,KAR-SHOP-BLRU-2016-000171,AUTO_LINK,99,2026-04-30,ENT-00259
KA-BLRU-560066-000260,GST,GST-KA-BLRU-2019-000205,HUMAN_APPROVED,77,2026-03-21,ENT-00260
KA-BLRU-560066-000260,KSPCB,PCB/BLRU/CTE/2025/00114,HUMAN_APPROVED,77,2026-04-18,ENT-00260
KA-BLRU-560066-000260,SHOP,KAR-SHOP-BLRU-2018-000172,HUMAN_APPROVED,77,2026-04-14,ENT-00260
KA-BLRU-560029-000261,FACTORY,KFBIS-FAC-BLRU-2024-000117,AUTO_LINK,99,2026-04-24,ENT-00261
KA-BLRU-560029-000261,GST,GST-KA-BLRU-2018-000206,AUTO_LINK,99,2026-04-23,ENT-00261
KA-BLRU-560029-000261,KSPCB,PCB/BLRU/CTO/2021/00115,AUTO_LINK,99,2026-05-04,ENT-00261
KA-BLRU-560029-000261,SHOP,KAR-SHOP-BLRU-2023-000173,AUTO_LINK,99,2026-04-07,ENT-00261
KA-BLRU-560029-000261,UDYAM,UDYAM-KR-BLRU-2015-000128,AUTO_LINK,99,2026-04-28,ENT-00261
KA-BLRR-562114-000262,BBMP,BBMP-TL-BENG-2020-000103,HUMAN_APPROVED,82,2026-04-19,ENT-00262
KA-BLRR-562114-000262,KSPCB,PCB/BLRR/CTE/2019/00116,HUMAN_APPROVED,82,2026-04-30,ENT-00262
KA-BLRR-562114-000262,SHOP,KAR-SHOP-BLRR-2019-000174,HUMAN_APPROVED,82,2026-03-24,ENT-00262
KA-BLRR-562114-000262,UDYAM,UDYAM-KR-BLRR-2015-000129,HUMAN_APPROVED,82,2026-03-25,ENT-00262
KA-MYS-570001-000263,FACTORY,KFBIS-FAC-MYS-2017-000118,AUTO_LINK,99,2026-04-27,ENT-00263
KA-MYS-570001-000263,GST,GST-KA-MYS-2021-000207,AUTO_LINK,99,2026-04-04,ENT-00263
KA-MYS-570001-000263,KSPCB,PCB/MYS/CTE/2018/00117,AUTO_LINK,99,2026-04-10,ENT-00263
KA-MYS-570001-000263,LABOUR,LAB-KA-MYS-2020-000128,AUTO_LINK,99,2026-04-13,ENT-00263
KA-MYS-570001-000263,SHOP,KAR-SHOP-MYS-2023-000175,AUTO_LINK,99,2026-04-17,ENT-00263
KA-BLRU-560066-000264,FACTORY,KFBIS-FAC-BLRU-2016-000119,AUTO_LINK,94,2026-04-10,ENT-00264
KA-BLRU-560066-000264,GST,GST-KA-BLRU-2017-000208,AUTO_LINK,94,2026-03-31,ENT-00264
KA-BLRU-560066-000264,KSPCB,PCB/BLRU/CTO/2022/00118,AUTO_LINK,94,2026-03-25,ENT-00264
KA-BLRU-560066-000264,UDYAM,UDYAM-KR-BLRU-2018-000130,AUTO_LINK,94,2026-04-17,ENT-00264
KA-BLRR-562114-000265,BBMP,BBMP-TL-BENG-2016-000104,HUMAN_APPROVED,72,2026-03-23,ENT-00265
KA-BLRR-562114-000265,LABOUR,LAB-KA-BLRR-2019-000129,HUMAN_APPROVED,72,2026-04-05,ENT-00265
KA-BLRU-560102-000266,BBMP,BBMP-TL-BOMM-2022-000105,AUTO_LINK,99,2026-04-08,ENT-00266
KA-BLRU-560102-000266,FACTORY,KFBIS-FAC-BLRU-2021-000120,AUTO_LINK,99,2026-04-10,ENT-00266
KA-BLRU-560102-000266,GST,GST-KA-BLRU-2015-000209,AUTO_LINK,99,2026-04-03,ENT-00266
KA-BLRU-560102-000266,KSPCB,PCB/BLRU/CTE/2022/00119,AUTO_LINK,99,2026-03-31,ENT-00266
KA-BLRU-560102-000266,SHOP,KAR-SHOP-BLRU-2016-000176,AUTO_LINK,99,2026-04-21,ENT-00266
KA-BLRU-560102-000266,UDYAM,UDYAM-KR-BLRU-2021-000131,AUTO_LINK,99,2026-03-24,ENT-00266
KA-BLRR-562157-000267,BBMP,BBMP-TL-BENG-2024-000106,AUTO_LINK,99,2026-04-21,ENT-00267
KA-BLRR-562157-000267,GST,GST-KA-BLRR-2025-000210,AUTO_LINK,99,2026-04-19,ENT-00267
KA-BLRR-562157-000267,LABOUR,LAB-KA-BLRR-2025-000130,AUTO_LINK,99,2026-04-20,ENT-00267
KA-BLRU-560066-000268,FACTORY,KFBIS-FAC-BLRU-2015-000121,AUTO_LINK,99,2026-05-03,ENT-00268
KA-BLRU-560066-000268,GST,GST-KA-BLRU-2017-000211,AUTO_LINK,99,2026-04-26,ENT-00268
KA-BLRU-560066-000268,KSPCB,PCB/BLRU/CTE/2022/00120,AUTO_LINK,99,2026-04-17,ENT-00268
KA-BLRU-560066-000268,LABOUR,LAB-KA-BLRU-2020-000131,AUTO_LINK,99,2026-04-26,ENT-00268
KA-BLRU-560066-000268,SHOP,KAR-SHOP-BLRU-2019-000177,AUTO_LINK,99,2026-04-07,ENT-00268
KA-BLRU-560066-000268,UDYAM,UDYAM-KR-BLRU-2023-000132,AUTO_LINK,99,2026-03-30,ENT-00268
KA-BLRU-560066-000269,BBMP,BBMP-TL-MAHA-2018-000107,AUTO_LINK,94,2026-04-23,ENT-00269
KA-BLRU-560066-000269,GST,GST-KA-BLRU-2020-000212,AUTO_LINK,94,2026-03-25,ENT-00269
KA-BLRU-560066-000269,LABOUR,LAB-KA-BLRU-2018-000132,AUTO_LINK,94,2026-05-04,ENT-00269
KA-BLRU-560066-000269,SHOP,KAR-SHOP-BLRU-2018-000178,AUTO_LINK,94,2026-04-23,ENT-00269
KA-BLRU-560058-000270,BBMP,BBMP-TL-DASA-2016-000108,AUTO_LINK,99,2026-03-20,ENT-00270
KA-BLRU-560058-000270,GST,GST-KA-BLRU-2021-000213,AUTO_LINK,99,2026-05-01,ENT-00270
KA-BLRU-560058-000270,LABOUR,LAB-KA-BLRU-2020-000133,AUTO_LINK,99,2026-04-15,ENT-00270
KA-BLRU-560058-000270,SHOP,KAR-SHOP-BLRU-2023-000179,AUTO_LINK,99,2026-04-29,ENT-00270
KA-BLRU-560066-000271,BBMP,BBMP-TL-MAHA-2017-000109,AUTO_LINK,94,2026-04-17,ENT-00271
KA-BLRU-560066-000271,GST,GST-KA-BLRU-2018-000214,AUTO_LINK,94,2026-04-01,ENT-00271
KA-BLRU-560066-000271,SHOP,KAR-SHOP-BLRU-2017-000180,AUTO_LINK,94,2026-04-25,ENT-00271
KA-BLRU-560066-000271,UDYAM,UDYAM-KR-BLRU-2020-000133,AUTO_LINK,94,2026-04-02,ENT-00271
KA-BLRU-560034-000272,BBMP,BBMP-TL-SOUT-2018-000110,AUTO_LINK,99,2026-04-16,ENT-00272
KA-BLRU-560034-000272,GST,GST-KA-BLRU-2019-000215,AUTO_LINK,99,2026-04-23,ENT-00272
KA-BLRU-560034-000272,SHOP,KAR-SHOP-BLRU-2018-000181,AUTO_LINK,99,2026-03-25,ENT-00272
KA-BLRU-560034-000272,UDYAM,UDYAM-KR-BLRU-2017-000134,AUTO_LINK,99,2026-04-05,ENT-00272
KA-BLRU-560043-000273,GST,GST-KA-BLRU-2019-000216,AUTO_LINK,99,2026-04-23,ENT-00273
KA-BLRU-560043-000273,KSPCB,PCB/BLRU/CTE/2015/00121,AUTO_LINK,99,2026-04-08,ENT-00273
KA-BLRU-560043-000273,SHOP,KAR-SHOP-BLRU-2019-000182,AUTO_LINK,99,2026-04-02,ENT-00273
KA-BLRU-560043-000273,UDYAM,UDYAM-KR-BLRU-2020-000135,AUTO_LINK,99,2026-05-04,ENT-00273
KA-BLRR-562114-000274,BBMP,BBMP-TL-BENG-2024-000111,AUTO_LINK,99,2026-04-03,ENT-00274
KA-BLRR-562114-000274,GST,GST-KA-BLRR-2017-000217,AUTO_LINK,99,2026-03-21,ENT-00274
KA-BLRR-562114-000274,SHOP,KAR-SHOP-BLRR-2016-000183,AUTO_LINK,99,2026-04-01,ENT-00274
KA-TUM-572106-000275,FACTORY,KFBIS-FAC-TUM-2017-000122,HUMAN_APPROVED,82,2026-04-30,ENT-00275
KA-TUM-572106-000275,GST,GST-KA-TUM-2018-000218,HUMAN_APPROVED,82,2026-03-24,ENT-00275
KA-TUM-572106-000275,KSPCB,PCB/TUM/CTE/2022/00122,HUMAN_APPROVED,82,2026-04-11,ENT-00275
KA-TUM-572106-000275,SHOP,KAR-SHOP-TUM-2025-000184,HUMAN_APPROVED,82,2026-03-21,ENT-00275
KA-BLRU-560029-000276,FACTORY,KFBIS-FAC-BLRU-2022-000123,AUTO_LINK,99,2026-03-29,ENT-00276
KA-BLRU-560029-000276,GST,GST-KA-BLRU-2017-000219,AUTO_LINK,99,2026-03-25,ENT-00276
KA-BLRU-560029-000276,KSPCB,PCB/BLRU/CTE/2022/00123,AUTO_LINK,99,2026-04-22,ENT-00276
KA-BLRU-560029-000276,LABOUR,LAB-KA-BLRU-2024-000134,AUTO_LINK,99,2026-04-22,ENT-00276
KA-BLRU-560029-000276,SHOP,KAR-SHOP-BLRU-2025-000185,AUTO_LINK,99,2026-03-22,ENT-00276
KA-BLRU-560029-000276,UDYAM,UDYAM-KR-BLRU-2023-000136,AUTO_LINK,99,2026-04-09,ENT-00276
KA-BLRU-560037-000277,BBMP,BBMP-TL-MAHA-2017-000112,HUMAN_APPROVED,84,2026-04-14,ENT-00277
KA-BLRU-560037-000277,SHOP,KAR-SHOP-BLRU-2017-000186,HUMAN_APPROVED,84,2026-04-21,ENT-00277
KA-BLRU-560043-000278,FACTORY,KFBIS-FAC-BLRU-2021-000124,AUTO_LINK,99,2026-03-31,ENT-00278
KA-BLRU-560043-000278,GST,GST-KA-BLRU-2022-000220,AUTO_LINK,99,2026-04-01,ENT-00278
KA-BLRU-560043-000278,KSPCB,PCB/BLRU/CTO/2020/00124,AUTO_LINK,99,2026-04-03,ENT-00278
KA-BLRU-560043-000278,SHOP,KAR-SHOP-BLRU-2023-000187,AUTO_LINK,99,2026-04-02,ENT-00278
KA-BLRU-560043-000278,UDYAM,UDYAM-KR-BLRU-2019-000137,AUTO_LINK,99,2026-04-13,ENT-00278
KA-BLRU-560076-000279,GST,GST-KA-BLRU-2020-000221,HUMAN_APPROVED,84,2026-04-25,ENT-00279
KA-BLRU-560076-000279,SHOP,KAR-SHOP-BLRU-2021-000188,HUMAN_APPROVED,84,2026-03-31,ENT-00279
KA-MYS-570016-000280,BBMP,BBMP-TL-NORT-2024-000113,AUTO_LINK,99,2026-04-09,ENT-00280
KA-MYS-570016-000280,GST,GST-KA-MYS-2022-000222,AUTO_LINK,99,2026-03-20,ENT-00280
KA-MYS-570016-000280,SHOP,KAR-SHOP-MYS-2023-000189,AUTO_LINK,99,2026-03-22,ENT-00280
KA-BLRR-562157-000281,BBMP,BBMP-TL-BENG-2020-000114,AUTO_LINK,89,2026-03-21,ENT-00281
KA-BLRR-562157-000281,GST,GST-KA-BLRR-2025-000223,AUTO_LINK,89,2026-03-30,ENT-00281
KA-BLRR-562157-000281,UDYAM,UDYAM-KR-BLRR-2016-000138,AUTO_LINK,89,2026-05-01,ENT-00281
KA-MYS-570016-000282,GST,GST-KA-MYS-2019-000224,AUTO_LINK,99,2026-03-21,ENT-00282
KA-MYS-570016-000282,KSPCB,PCB/MYS/CTE/2023/00125,AUTO_LINK,99,2026-05-04,ENT-00282
KA-MYS-570016-000282,LABOUR,LAB-KA-MYS-2023-000135,AUTO_LINK,99,2026-04-21,ENT-00282
KA-MYS-570016-000282,UDYAM,UDYAM-KR-MYS-2018-000139,AUTO_LINK,99,2026-05-03,ENT-00282
KA-BLRU-560024-000283,BBMP,BBMP-TL-YELA-2025-000115,AUTO_LINK,94,2026-04-17,ENT-00283
KA-BLRU-560024-000283,GST,GST-KA-BLRU-2025-000225,AUTO_LINK,94,2026-04-04,ENT-00283
KA-BLRU-560024-000283,LABOUR,LAB-KA-BLRU-2022-000136,AUTO_LINK,94,2026-04-21,ENT-00283
KA-BLRU-560024-000283,SHOP,KAR-SHOP-BLRU-2015-000190,AUTO_LINK,94,2026-03-26,ENT-00283
KA-MYS-570001-000284,BBMP,BBMP-TL-CENT-2023-000116,AUTO_LINK,99,2026-04-18,ENT-00284
KA-MYS-570001-000284,FACTORY,KFBIS-FAC-MYS-2018-000125,AUTO_LINK,99,2026-04-05,ENT-00284
KA-MYS-570001-000284,GST,GST-KA-MYS-2020-000226,AUTO_LINK,99,2026-04-02,ENT-00284
KA-MYS-570001-000284,KSPCB,PCB/MYS/CTO/2019/00126,AUTO_LINK,99,2026-03-29,ENT-00284
KA-MYS-570001-000284,LABOUR,LAB-KA-MYS-2021-000137,AUTO_LINK,99,2026-03-20,ENT-00284
KA-MYS-570001-000284,SHOP,KAR-SHOP-MYS-2024-000191,AUTO_LINK,99,2026-05-01,ENT-00284
KA-BLRU-560059-000285,GST,GST-KA-BLRU-2018-000227,AUTO_LINK,99,2026-04-22,ENT-00285
KA-BLRU-560059-000285,KSPCB,PCB/BLRU/CTO/2015/00127,AUTO_LINK,99,2026-03-25,ENT-00285
KA-BLRU-560059-000285,LABOUR,LAB-KA-BLRU-2025-000138,AUTO_LINK,99,2026-03-30,ENT-00285
KA-BLRU-560059-000285,UDYAM,UDYAM-KR-BLRU-2015-000140,AUTO_LINK,99,2026-04-01,ENT-00285
KA-BLRU-560064-000286,FACTORY,KFBIS-FAC-BLRU-2022-000126,AUTO_LINK,99,2026-04-18,ENT-00286
KA-BLRU-560064-000286,GST,GST-KA-BLRU-2023-000228,AUTO_LINK,99,2026-03-30,ENT-00286
KA-BLRU-560064-000286,KSPCB,PCB/BLRU/CTO/2025/00128,AUTO_LINK,99,2026-04-13,ENT-00286
KA-BLRU-560064-000286,LABOUR,LAB-KA-BLRU-2022-000139,AUTO_LINK,99,2026-03-30,ENT-00286
KA-BLRU-560064-000286,SHOP,KAR-SHOP-BLRU-2023-000192,AUTO_LINK,99,2026-04-11,ENT-00286
KA-BLRU-560064-000286,UDYAM,UDYAM-KR-BLRU-2023-000141,AUTO_LINK,99,2026-04-04,ENT-00286
KA-BLRU-560043-000287,BBMP,BBMP-TL-EAST-2024-000117,AUTO_LINK,87,2026-05-03,ENT-00287
KA-BLRU-560043-000287,GST,GST-KA-BLRU-2021-000229,AUTO_LINK,87,2026-04-03,ENT-00287
KA-BLRU-560043-000287,LABOUR,LAB-KA-BLRU-2025-000140,AUTO_LINK,87,2026-03-31,ENT-00287
KA-BLRU-560043-000287,SHOP,KAR-SHOP-BLRU-2016-000193,AUTO_LINK,87,2026-04-11,ENT-00287
KA-BLRU-560043-000287,UDYAM,UDYAM-KR-BLRU-2024-000142,AUTO_LINK,87,2026-03-20,ENT-00287
KA-BLRU-560076-000288,FACTORY,KFBIS-FAC-BLRU-2020-000127,AUTO_LINK,87,2026-04-12,ENT-00288
KA-BLRU-560076-000288,GST,GST-KA-BLRU-2015-000230,AUTO_LINK,87,2026-04-06,ENT-00288
KA-BLRU-560076-000288,KSPCB,PCB/BLRU/CTO/2023/00129,AUTO_LINK,87,2026-04-16,ENT-00288
KA-BLRU-560076-000288,SHOP,KAR-SHOP-BLRU-2024-000194,AUTO_LINK,87,2026-04-16,ENT-00288
KA-BLRU-560076-000288,UDYAM,UDYAM-KR-BLRU-2020-000143,AUTO_LINK,87,2026-03-21,ENT-00288
KA-BLRU-560076-000289,BBMP,BBMP-TL-SOUT-2022-000118,AUTO_LINK,87,2026-04-13,ENT-00289
KA-BLRU-560076-000289,GST,GST-KA-BLRU-2021-000231,AUTO_LINK,87,2026-04-18,ENT-00289
KA-BLRU-560076-000289,LABOUR,LAB-KA-BLRU-2022-000141,AUTO_LINK,87,2026-04-20,ENT-00289
KA-BLRU-560076-000289,SHOP,KAR-SHOP-BLRU-2022-000195,AUTO_LINK,87,2026-04-22,ENT-00289
KA-BLRU-560076-000289,UDYAM,UDYAM-KR-BLRU-2022-000144,AUTO_LINK,87,2026-04-08,ENT-00289
KA-BLRU-560068-000290,FACTORY,KFBIS-FAC-BLRU-2022-000128,AUTO_LINK,87,2026-04-27,ENT-00290
KA-BLRU-560068-000290,GST,GST-KA-BLRU-2023-000232,AUTO_LINK,87,2026-04-06,ENT-00290
KA-BLRU-560068-000290,KSPCB,PCB/BLRU/CTO/2020/00130,AUTO_LINK,87,2026-04-17,ENT-00290
KA-BLRU-560068-000290,SHOP,KAR-SHOP-BLRU-2015-000196,AUTO_LINK,87,2026-04-16,ENT-00290
KA-BLRU-560068-000290,UDYAM,UDYAM-KR-BLRU-2025-000145,AUTO_LINK,87,2026-04-11,ENT-00290
KA-BLRR-562110-000291,GST,GST-KA-BLRR-2019-000233,AUTO_LINK,99,2026-04-16,ENT-00291
KA-BLRR-562110-000291,SHOP,KAR-SHOP-BLRR-2020-000197,AUTO_LINK,99,2026-04-29,ENT-00291
KA-BLRR-562110-000291,UDYAM,UDYAM-KR-BLRR-2020-000146,AUTO_LINK,99,2026-04-11,ENT-00291
KA-BLRU-560100-000292,BBMP,BBMP-TL-BOMM-2019-000119,HUMAN_APPROVED,77,2026-05-03,ENT-00292
KA-BLRU-560100-000292,GST,GST-KA-BLRU-2016-000234,HUMAN_APPROVED,77,2026-03-29,ENT-00292
KA-BLRU-560100-000292,SHOP,KAR-SHOP-BLRU-2020-000198,HUMAN_APPROVED,77,2026-05-02,ENT-00292
KA-BLRU-560076-000293,FACTORY,KFBIS-FAC-BLRU-2021-000129,AUTO_LINK,99,2026-04-02,ENT-00293
KA-BLRU-560076-000293,GST,GST-KA-BLRU-2016-000235,AUTO_LINK,99,2026-04-29,ENT-00293
KA-BLRU-560076-000293,KSPCB,PCB/BLRU/CTO/2020/00131,AUTO_LINK,99,2026-04-19,ENT-00293
KA-BLRU-560076-000293,LABOUR,LAB-KA-BLRU-2018-000142,AUTO_LINK,99,2026-03-24,ENT-00293
KA-BLRU-560076-000293,SHOP,KAR-SHOP-BLRU-2015-000199,AUTO_LINK,99,2026-04-29,ENT-00293
KA-BLRU-560076-000293,UDYAM,UDYAM-KR-BLRU-2024-000147,AUTO_LINK,99,2026-04-23,ENT-00293
KA-BLRR-561203-000294,BBMP,BBMP-TL-BENG-2015-000120,AUTO_LINK,99,2026-04-06,ENT-00294
